id,systemCode,name,chamber,type,activityName,activityDate
hjres86,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-05 17:00:35+00:00
hjres87,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-05 17:02:00+00:00
hjres88,hsed00,Education and the Workforce Committee,House,Standing,Reported by,2023-10-25 22:06:45+00:00
hjres88,hsed00,Education and the Workforce Committee,House,Standing,Markup by,2023-09-14 21:22:22+00:00
hjres88,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-09-05 17:01:10+00:00
hjres89,hsru00,Rules Committee,House,Standing,Referred to,2023-09-14 14:01:40+00:00
hjres89,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-09-14 14:01:35+00:00
hjres9,hsju00,Judiciary Committee,House,Standing,Referred to,2023-01-09 22:19:30+00:00
hjres90,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-18 16:02:30+00:00
hjres93,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-27 13:04:00+00:00
hjres94,hsju00,Judiciary Committee,House,Standing,Referred to,2023-09-29 14:01:10+00:00
hjres95,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-10-25 18:38:10+00:00
hjres96,hsii00,Natural Resources Committee,House,Standing,Markup by,2023-11-08 15:13:48+00:00
hjres96,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-11-02 13:05:35+00:00
hjres96,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-11-02 13:06:10+00:00
hjres96,hsag00,Agriculture Committee,House,Standing,Referred to,2023-11-02 13:06:05+00:00
hjres96,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-11-02 13:06:00+00:00
hjres96,hsvr00,Veterans' Affairs Committee,House,Standing,Referred to,2023-11-02 13:05:50+00:00
hjres96,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-11-02 13:05:45+00:00
hjres96,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-11-02 13:05:40+00:00
hjres97,hsju00,Judiciary Committee,House,Standing,Referred to,2023-11-07 15:02:15+00:00
hjres98,hsed00,Education and the Workforce Committee,House,Standing,Unknown,2024-05-07 21:09:20+00:00
hjres98,hsed00,Education and the Workforce Committee,House,Standing,Unknown,2024-05-07 21:09:10+00:00
hjres98,hsed00,Education and the Workforce Committee,House,Standing,Reported by,2024-01-03 16:21:45+00:00
hjres98,hsed00,Education and the Workforce Committee,House,Standing,Markup by,2023-12-12 15:15:00+00:00
hjres98,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-11-09 14:05:45+00:00
hr1,hsii00,Natural Resources Committee,House,Standing,Unknown,2023-03-30 15:40:22+00:00
hr1,hsii00,Natural Resources Committee,House,Standing,Unknown,2023-03-30 15:33:36+00:00
hr1,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-03-14 20:00:05+00:00
hr1,hsbu00,Budget Committee,House,Standing,Referred to,2023-03-14 20:00:25+00:00
hr1,hsag00,Agriculture Committee,House,Standing,Referred to,2023-03-14 20:00:15+00:00
hr100,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-01-09 22:02:05+00:00
hr1000,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-14 15:02:15+00:00
hr1001,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:06:05+00:00
hr1002,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-14 15:06:00+00:00
hr1005,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:05:30+00:00
hr1005,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-14 15:05:25+00:00
hr1008,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:00:20+00:00
hr1009,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-14 15:01:50+00:00
hr1009,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:01:40+00:00
hr101,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-01-09 22:12:25+00:00
hr1010,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-14 15:03:35+00:00
hr1011,hsap00,Appropriations Committee,House,Standing,Referred to,2023-02-14 15:06:30+00:00
hr1011,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-14 15:06:25+00:00
hr1013,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:05:45+00:00
hr1014,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:00:15+00:00
hr1015,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-14 15:06:15+00:00
hr1016,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-14 15:07:20+00:00
hr1017,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-14 15:00:45+00:00
hr1018,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-14 15:08:10+00:00
hr1019,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:00:10+00:00
hr102,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-01-09 22:11:00+00:00
hr1022,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-14 15:01:20+00:00
hr1022,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-14 15:01:15+00:00
hr1025,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-14 15:06:10+00:00
hr1026,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-14 15:08:30+00:00
hr1027,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:08:45+00:00
hr1028,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:03:00+00:00
hr1029,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:08:40+00:00
hr1030,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-14 15:08:00+00:00
hr1031,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:07:35+00:00
hr1032,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-14 15:02:50+00:00
hr1033,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-14 15:08:50+00:00
hr1034,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:06:35+00:00
hr1035,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:06:50+00:00
hr1036,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:07:25+00:00
hr1037,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:07:30+00:00
hr1038,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:07:50+00:00
hr1039,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:08:25+00:00
hr1040,hsru00,Rules Committee,House,Standing,Referred to,2023-02-14 15:09:10+00:00
hr1040,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:09:05+00:00
hr1041,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:02:30+00:00
hr1044,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:02:25+00:00
hr1045,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-14 15:01:10+00:00
hr1046,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:07:15+00:00
hr1046,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:07:10+00:00
hr1046,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:07:05+00:00
hr1047,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:03:20+00:00
hr1048,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:03:30+00:00
hr1049,hspw00,Transportation and Infrastructure Committee,House,Standing,Referred to,2023-02-14 15:03:10+00:00
hr1050,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:01:05+00:00
hr1052,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:08:05+00:00
hr1053,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-14 15:08:20+00:00
hr1053,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:08:15+00:00
hr1054,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-14 15:02:00+00:00
hr1055,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-14 15:00:05+00:00
hr1058,hsii00,Natural Resources Committee,House,Standing,Discharged from,2023-03-23 20:00:56+00:00
hr1058,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-02-17 15:00:35+00:00
hr1059,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-02-28 17:19:49+00:00
hr1059,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:01:20+00:00
hr106,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:04:25+00:00
hr1060,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2024-02-01 17:59:23+00:00
hr1060,hsgo00,Oversight and Accountability Committee,House,Standing,Markup by,2023-07-12 20:29:00+00:00
hr1060,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-17 15:01:45+00:00
hr1062,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:04:20+00:00
hr1064,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-17 15:01:10+00:00
hr1069,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2024-04-30 20:57:52+00:00
hr1069,hssy00,"Science, Space, and Technology Committee",House,Standing,Reported by,2023-09-21 22:34:38+00:00
hr1069,hssy00,"Science, Space, and Technology Committee",House,Standing,Markup by,2023-07-27 15:01:00+00:00
hr1069,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-02-17 15:03:05+00:00
hr107,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:05:45+00:00
hr1073,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-17 15:01:40+00:00
hr1075,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:01:05+00:00
hr1075,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-17 15:01:00+00:00
hr1076,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-05-30 20:39:13+00:00
hr1076,hsju00,Judiciary Committee,House,Standing,Discharged from,2023-05-22 19:12:28+00:00
hr1076,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:05:00+00:00
hr1076,hsba00,Financial Services Committee,House,Standing,Reported by,2023-05-22 19:12:10+00:00
hr1076,hsba00,Financial Services Committee,House,Standing,Markup by,2023-02-28 19:32:55+00:00
hr1076,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:04:50+00:00
hr1077,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:03:40+00:00
hr1078,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-17 15:03:15+00:00
hr108,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:10:30+00:00
hr1080,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-17 15:04:35+00:00
hr1080,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-17 15:04:30+00:00
hr1081,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-17 15:05:15+00:00
hr1082,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-17 15:01:50+00:00
hr1084,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-17 15:04:00+00:00
hr1086,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-02-17 15:05:45+00:00
hr1087,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:04:15+00:00
hr1088,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-17 15:02:25+00:00
hr1088,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:02:20+00:00
hr109,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-01-09 22:10:45+00:00
hr1091,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:06:20+00:00
hr1093,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-03-23 15:27:36+00:00
hr1093,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2023-02-28 19:49:00+00:00
hr1093,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-17 15:04:40+00:00
hr1094,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-17 15:01:35+00:00
hr1095,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-17 15:03:25+00:00
hr1096,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:02:15+00:00
hr1097,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2024-05-23 14:29:03+00:00
hr1097,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-17 15:04:45+00:00
hr1098,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2024-06-04 17:52:12+00:00
hr1098,hsgo00,Oversight and Accountability Committee,House,Standing,Markup by,2023-07-12 20:30:00+00:00
hr1098,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-17 15:03:30+00:00
hr1099,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:02:05+00:00
hr11,hsii00,Natural Resources Committee,House,Standing,Referred to,2023-07-18 14:00:35+00:00
hr11,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-07-18 14:00:30+00:00
hr11,hsba00,Financial Services Committee,House,Standing,Referred to,2023-07-18 14:00:25+00:00
hr11,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-07-18 14:00:20+00:00
hr11,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-07-18 14:00:15+00:00
hr11,hsju00,Judiciary Committee,House,Standing,Referred to,2023-07-18 14:00:10+00:00
hr11,hsha00,Committee on House Administration,House,Standing,Referred to,2023-07-18 14:00:05+00:00
hr110,hssy00,"Science, Space, and Technology Committee",House,Standing,Referred to,2023-01-09 22:03:40+00:00
hr110,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-01-09 22:03:35+00:00
hr1100,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:00:50+00:00
hr1102,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-17 15:04:05+00:00
hr1103,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2023-11-29 21:04:00+00:00
hr1103,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-17 15:06:10+00:00
hr1103,hsru00,Rules Committee,House,Standing,Referred to,2023-02-17 15:06:15+00:00
hr1105,hsju00,Judiciary Committee,House,Standing,Reported by,2023-10-25 21:25:41+00:00
hr1105,hsju00,Judiciary Committee,House,Standing,Markup by,2023-09-28 21:15:47+00:00
hr1105,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-17 15:02:30+00:00
hr1106,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-17 15:03:10+00:00
hr1107,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-03-28 15:49:31+00:00
hr1107,hsfa00,Foreign Affairs Committee,House,Standing,Markup by,2023-02-28 19:55:07+00:00
hr1107,hsfa00,Foreign Affairs Committee,House,Standing,Referred to,2023-02-21 17:03:20+00:00
hr1109,hsba00,Financial Services Committee,House,Standing,Reported by,2023-12-01 18:15:57+00:00
hr1109,hsba00,Financial Services Committee,House,Standing,Markup by,2023-02-28 19:59:06+00:00
hr1109,hsba00,Financial Services Committee,House,Standing,Referred to,2023-02-21 17:04:25+00:00
hr111,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-01-09 22:03:10+00:00
hr111,hsha00,Committee on House Administration,House,Standing,Referred to,2023-01-09 22:03:05+00:00
hr111,hsbu00,Budget Committee,House,Standing,Referred to,2023-01-09 22:03:00+00:00
hr1110,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-21 17:00:45+00:00
hr1111,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-21 17:06:35+00:00
hr1112,hsas00,Armed Services Committee,House,Standing,Referred to,2023-02-21 17:06:45+00:00
hr1113,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-21 17:00:10+00:00
hr1116,hsgo00,Oversight and Accountability Committee,House,Standing,Referred to,2023-02-21 17:05:25+00:00
hr1118,hsju00,Judiciary Committee,House,Standing,Referred to,2023-02-21 17:00:35+00:00
hr1118,hswm00,Ways and Means Committee,House,Standing,Referred to,2023-02-21 17:00:30+00:00
hr1118,hsha00,Committee on House Administration,House,Standing,Referred to,2023-02-21 17:00:25+00:00
hr1119,hsed00,Education and the Workforce Committee,House,Standing,Referred to,2023-02-21 17:05:45+00:00
hr112,hsap00,Appropriations Committee,House,Standing,Referred to,2023-01-09 22:17:00+00:00
hr112,hsru00,Rules Committee,House,Standing,Referred to,2023-01-09 22:16:50+00:00
